point_id,site_id,sign_id,site_description,total_words,korean_in_hangul,korean_in_roman,english_in_hangul,english_in_roman,no_loan,type_loan,word_loan,no_loan_2,type_loan_2,words_loan_2,no_loan_3,type_loan_3,words_loan_3,kor_loan,kor_hier,kor_check,kor_size,eng_hier,eng_check,eng_size,other_hier,other_check,other_size,chinese,japanese,span,fren,arabic,viet,thai,russian
28,1664,,ever,13,2,,1,8,2,"filler, lifting",,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
28,1664,,,4,3,,,,1,beauty,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1664,,,4,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,4,,,,,,,
28,1665,,hotel,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1665,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1666,,,3,1,,,2,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
28,1666,,,3,1,,,2,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
28,1667,,line friends,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1668,,lagrilla,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1667,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1667,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1669,,chicken,3,2,,,,1,1,chicken,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1669,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1669,,chicken,3,2,,,,1,1,chicken,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1669,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1669,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1670,,tae,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1671,,one room,5,1,,,,4,5,"tel, tel, one, room ",,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1672,,house,2,,1,,,1,1,house,,,,,,,,TRUE,1,,TRUE,1,1,FALSE,0,,,,,,,,,
28,1673,,zoe,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1674,,norae,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1674,,,5,3,,1,,1,1,coin,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1675,,moron?,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1676,,macaron,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1677,,bens,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1674,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,,FALSE,0,,,,,,,,,
28,1674,,,5,3,,1,,1,1,coin,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1678,,,2,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,,,,2,,,,
28,1679,,ibk,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1680,,able,4,3,1,,,,,,,,,,,,,20,1,1,10,1,1,FALSE,0,,,,,,,,,
28,1670,,,3,3,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1681,,full moon,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1681,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1681,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
28,1681,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1682,,?,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1682,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1682,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1682,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1682,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1682,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1682,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
28,1682,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
28,1682,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1683,,jolly joker,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1684,,distsrict,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1685,,glam,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1686,,prust,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1687,,jack,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1687,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1688,,7eleven,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1689,,reserve Thursday,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1687,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1687,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1681,,izakaya,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1681,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1681,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1689,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1681,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
28,1681,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1690,,milano,2,,,1,,1,1,collection,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1691,,money,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1690,,,4,1,,,,,,,,,,,,,,10,1,1,FALSE,0,,20,1,3,,3,,,,,,
28,1691,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1691,,,4,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,3,,4,,,,,,
28,1691,,,3,,,,2,,,,,,,,,,,FALSE,0,,20,1,3,10,1,1,1,,,,,,,
28,1692,,avenue,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1693,,exclusive,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1694,,golf,3,,,1,,2,1,"golf, shop",,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1694,,,6,1,1,1,,2,1,"golf, shop",,,,,,,,20,1,2,10,1,2,30,1,2,,1,,,,,,
28,1695,,grace,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1694,,golf,3,,,1,,2,1,"golf, shop",,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1695,,,2,1,,1,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1501,,,5,4,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1501,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1696,,holee,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1696,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1696,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1696,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1696,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1696,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1696,,,4,,,2,2,,,,,,,,,,,20,1,2,10,1,2,FALSE,0,,,,,,,,,
28,1697,,,4,2,,,2,,,,,,,,,,,20,1,2,10,1,2,FALSE,0,,,,,,,,,
28,1698,,n,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1699,,day and night,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1699,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1699,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
28,1699,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1684,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1685,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1686,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1697,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1697,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1700,,pocha,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1701,,galbi,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1701,,,2,2,,,,,,,,,,,,,"busan, galbi",10,1,1,20,1,3,FALSE,0,,,,,,,,,
28,1701,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1701,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1700,,pocha,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1702,,mannam,2,2,,,,,,,,,,,,,,FALSE,1,,FALSE,0,,FALSE,0,,,,,,,,,
28,1702,,,10,9,,,,1,1,solo,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1702,,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1703,,kim,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1701,1,,0,,,,,,,,,,,,,,"busan, galbi",FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1701,1,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1700,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1704,,bronz,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1686,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1686,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1686,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1686,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1684,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1685,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1500,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1684,,distsrict,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1685,,glam,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1686,,prust,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1705,,atelier,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1705,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1705,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1610,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1609,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1609,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1706,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1706,,pumpkin ad,3,3,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1706,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1564,,sign,2,1,,,,1,1,class,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1707,,sign,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1708,,pan,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1708,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1709,,thai,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1710,,connect,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1711,,ocean,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1712,,do,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1713,,bitcoin,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1598,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1598,,,4,2,,,2,,,,,,,,,,,10,1,,20,1,2,FALSE,0,,,,,,,,,
28,1598,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1598,,,4,4,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1598,,,3,2,,,,1,1,awesome,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1598,,,1,,,,,1,1,guide,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1598,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1598,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1600,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1714,1,,8,,3,,5,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1714,1,,4,3,,,,1,1,system,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1715,,keomi,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1715,,,3,,1,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1715,,,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1715,,,2,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,2,,,,,,,
28,1716,,,4,2,,,2,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
28,1717,,cecile,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1718,,the soul,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1718,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1717,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1718,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1719,,daepan,2,2,,,,,,,,,,,,,,FALSE,1,,FALSE,0,,FALSE,0,,,,,,,,,
28,1719,,,3,2,,,,,,,,,,,,,,20,1,3,FALSE,0,,10,1,1,1,,,,,,,
28,1718,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1719,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1720,,CU,4,,,,2,2,1,"see, you",,,,,,,,TRUE,1,,TRUE,1,1,FALSE,0,,,,,,,,,
28,1720,,,4,1,,,,3,1,"see, you, freedom",,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1721,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1721,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1717,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1722,,jeon,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1722,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1723,,pro nail,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1723,,,2,,,,,2,1,"pro, nail",,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1723,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1723,,,8,,,,8,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
28,1723,,,8,2,,,,6,1,"gel, manicure, waxing, perm, manicure, pedicure",,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
28,1724,,owlounge,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1724,,smokey,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1724,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1724,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1724,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1723,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1724,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1724,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1724,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1725,,dumpling,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1725,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1725,,,1,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,1,,,,,,,
28,1724,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1726,,macha,3,2,,,,1,1,trick,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1727,,all that jazz,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1726,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1727,,globe,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1726,,,3,2,,,,1,1,trick,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1728,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1728,,bungalow,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1728,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1729,,tequila,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1729,,,1,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,2,,,1,,,,,
28,1730,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1730,,the record,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1723,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1723,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1727,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1727,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1727,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1727,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1727,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1727,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1731,,hookah,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1731,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
28,1731,,,3,,,,,3,1,"great, hookah, bar",,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1730,,,9,,,,9,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
28,1730,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1732,,pose,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1733,,,4,3,1,,,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
28,1598,,,2,,,,,2,1,"hunting, booking",,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1598,,,4,3,,,,1,1,awesome,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1734,,gayo,2,1,,,,1,1,remix,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1734,,gayo,2,1,,,,1,1,remix,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1734,,gayo,2,1,,,,1,1,remix,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1730,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1735,,café restaurant,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1736,,grill,4,,,,2,,,,,,,,,,,FALSE,0,,20,1,4,10,1,3,2,,,,,,,
28,1736,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
28,1737,,chicken,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1737,,,10,10,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1737,,,3,3,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
28,1737,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1737,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1738,,monoyaki,2,1,,,1,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
28,1739,,snack story,4,4,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1739,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1739,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1740,,gyung,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1741,,komichi,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1742,,bogumsa,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
28,1743,,dessert,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
28,1743,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
